marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	2322422	R186VAT8EQCNT1	B00U7VDC7A	639451680	Survivors: The Quest®	Mobile_Apps	5.0	0.0	0.0	N	Y	like	Cool game...fun to play<br /><br />Interesting characters<br /><br />Back to the game!	2015-03-26
US	47090690	R28E68GY5P48Q4	B00DJFIMW6	271429756	Minion Rush: Despicable Me Official Game	Mobile_Apps	4.0	0.0	0.0	N	Y	Despicably Adding	Just like Subway Suffers and Temple Run, Minion Rush is fun, playful, and of course, addicting! It will have you going crazy!	2013-07-31
US	1351466	R2DZDCQ33D138K	B000AJIF4E	286542630	Sony MDR7506 Professional Large Diaphragm Headphone	Musical Instruments	5.0	0.0	0.0	N	Y	Very good sound quality	Very good sound quality. Nice retractable cord from headset to my Bose CD player. Could not be happier! JW	2014-09-06
US	25046485	R27H6K6MO0URYZ	B00ATDOVNK	519315001	Abyss: The Wraiths of Eden	Mobile_Apps	5.0	0.0	0.0	N	Y	Love this game	I love the way these kind of games make you think to solve puzzles and engages your memory skills.  The graphics are good and the story is cool too.  Keep the G5 games coming.	2014-02-01
US	45764216	R2CM0NZ8VVKP8O	B00AREIAI8	265040255	My Horse	Mobile_Apps	5.0	0.0	0.0	N	Y	pretty cool	It's a really fun game and if you like horses it's even better	2015-07-22
US	12192356	R1O6OA3LOU8LFY	B00HCOSF3G	525373071	"Happy (From ""Despicable Me 2"")"	Digital_Music_Purchase	5.0	0.0	0.0	N	Y	a contagious feel good song!	No matter how many  times I hear it throughout my day I find myself singing along.  Cute song, family friendly.	2014-03-21
US	22445139	RLHSIWEHD0KBJ	B007PTJOV0	584503127	Lep's World	Mobile_Apps	5.0	6.0	7.0	N	Y	great game	This is a very fun and challaging game keeps you on you toes I love it though cant wait to get better	2013-02-15
JP	32978046	R1Q1CPGKMX1HH3	B0096PYUE2	501818261	SWF FLASH PLAYER LITE	Mobile_Apps	1.0	14.0	17.0	N	Y	adbeがないと使えない	adbeがないと使えないのにガイドがなくて使わずじまいでした。	2012-12-21
US	48308893	R3H8XU09YME3GO	B008MEM24S	800758079	Where's My Perry?	Mobile_Apps	1.0	2.0	5.0	N	Y	did not use	ok did not use app at all meant to download the free version I did not want the .99 cents version. I did find the free one and then downloaded the correct one	2012-12-25
US	22140498	R31LZDK7995PZ0	B00AF6MF9I	644256450	World at Arms - Wage war for your nation!	Mobile_Apps	5.0	0.0	0.0	N	Y	this game is awesome	This game is awesome it's fun and I love to play it but recently my game won't load and it started to tell me to down load this new version and when I don't or do it stops at three % and tells me that I lost connection with the modem and I have to restart my kindle some one please help me hear.<br />.	2013-07-02
US	39370868	R14UBO2CNVT4CD	B00SYTTBMC	18685663	Sound & Color	Digital_Music_Purchase	5.0	0.0	0.0	N	N	Five Stars	love the group liked the sounds	2015-07-26
US	20901977	RSA32KZUXQ0BB	B004MC8CA2	937221751	Bible	Mobile_Apps	5.0	0.0	0.0	N	Y	bible app	This is a wonderful app it is very easy to navigate.You never go wrong with a little word.God bless looking for great things to happen this year hallelujah thank u Jesus.	2012-01-05
UK	5543326	R1A0XTMYN76HMF	B00FVVR2ZO	527249565	Alice in the Mirrors of Albion	Mobile_Apps	5.0	1.0	1.0	N	Y	brilliant game	Really enjoyable game. Lots to do every day. Hidden object games make you think especially when you are given specific things to look for to complete different tasks.	2014-07-30
US	12346332	RPB8IW2OHSMQP	B0067Q42BY	717702120	Mahjong Artifacts® (Full)	Mobile_Apps	4.0	0.0	0.0	N	N	Well Done!	Fun and challenging puzzles with an interesting back story.  I highly recommend this app for all MahJong fans.  Totally worth the price.	2012-02-20
US	22116738	R3HAKRHA6KUSVZ	B00A8ECU24	828772159	MY LITTLE PONY - Friendship is Magic	Mobile_Apps	5.0	0.0	0.0	N	Y	Fun game	This game is amazing! I had some My Little Pony toys when I was young and now they have a TV series on the Hub. And now I have the game. So fun! &#9733;	2013-03-15
US	6819350	RTFWZ2WI5QKFP	B00881VLCE	76742616	Magic Jigsaw Puzzles	Mobile_Apps	1.0	0.0	0.0	N	Y	i don't like it	I don't like this game because it is very difficult to get the full puzzle completed even for the easiest ones	2013-02-23
US	29655520	R2WJW1T31YL8EH	B006P4FBUE	994247976	Mini Piano ®	Mobile_Apps	5.0	0.0	0.0	N	Y	Cool app	great app with nice piano samples, great to have fun and also to help in music study when you don't have an actual piano / keyboard nearby	2014-04-28
US	1851975	R3UX6C81CNJPRF	B00FATEJYE	716335547	Injustice: Gods Among Us (Kindle Tablet Edition)	Mobile_Apps	5.0	0.0	0.0	N	Y	Update?	Love this game but I really want it to be caught up with ios version. Other than that it's my favorite app ever!!	2014-06-08
US	7131266	RJGE1E3ERXMDU	B00F8GYC1Y	643077794	Angry Birds Star Wars II	Mobile_Apps	5.0	0.0	0.0	N	Y	AMAZING	AMAZING!!	2014-12-04
US	23087666	R228ZWKUPYD7DX	B0055SWM08	165441355	Quell	Mobile_Apps	5.0	0.0	0.0	N	Y	A lot of fun	A very enjoyable puzzle game. I wish it wasn't quite as slow when I get a new text message though.	2011-09-10
US	8214603	R3K7KGMA3CH9T8	B009UX2YAC	879319057	Subway Surfers	Mobile_Apps	5.0	0.0	0.0	N	N	the best game ever!	It's a fun, interesting game where you run around trying to unlock new characters and items. The location changes every month giving a new spin on the idea.	2013-02-01
DE	19295429	RDE2MQIFAJ2RU	B004GXHOGK	819132650	Schleich 14648 - Fuchs	Toys	5.0	1.0	1.0	N	Y	Fuchs	Alle Schleichtiere bestechen durch Qualität, die richtige Farbe zum Originaltier und sind zum Sandkasten spielen geeignet, da die Reinigung sehr einfach ist. Ich würde sie immer wieder kaufen. Unsere &#34;Sammlung&#34; wächst stetig.	2014-11-24
UK	31212243	R2Q59VTRJWH5ZP	B00632HWOG	610193099	Yahoo Mail – Keeps you organized!	Mobile_Apps	4.0	4.0	5.0	N	Y	Does what it says on the tin	does what it says on the tin but limited in synchronisation to other devices. Will not synchronise with Kindle Fire calendar	2013-01-20
US	23673125	R3RLMB2ITKR9UD	B00JOT3HQ2	545270466	Geometry Dash Lite	Mobile_Apps	5.0	0.0	0.0	N	Y	Five Stars	Very fun game	2014-09-26
US	20488936	R2QU4P6FXXOWJH	B0058EBNAO	905458703	eWeather HD with Future Radar, Alerts and Air Quality	Mobile_Apps	5.0	0.0	0.0	N	Y	Great !	exactly what i was looking for .all the info access to many areas .and allways up to date ..thank you ...	2014-06-07
UK	43093049	R5PSDSP7TJIRO	B00KWVZ750	152484099	Angry Birds Epic RPG	Mobile_Apps	5.0	0.0	0.0	N	Y	really cool and fun	The game is very good but keeps on lagging but it is still good :) :) :) :)	2015-06-11
US	28909276	R3VIDR5N1BKU36	B00IG2DOKM	784083581	Township	Mobile_Apps	4.0	1.0	1.0	N	Y	...	It is the best town game , by far but I am a little dissappointed it will not let you restart your game.	2015-08-19
US	4441271	R1BMRLW0I7OZJF	B00IG2DOKM	784083581	Township	Mobile_Apps	5.0	0.0	0.0	N	Y	Five Stars	Very fun I play it everyday	2014-08-18
US	22953244	RUHWN3BRFC48Y	B001NB1E4G	230575543	Live At Leeds (25th Anniversary Edition)	Digital_Music_Purchase	4.0	0.0	0.0	N	N	Four Stars	Love It!	2014-12-24
US	23789685	R14TCE9H9E1Q87	B00FEMJF6O	586361658	CastleVille Legends	Mobile_Apps	4.0	0.0	0.0	N	Y	Various things to do keeps it entertaining.	I really enjoy this game.  When the update message showed up, I clicked it to update.  There is no update .  I just uninstalled it and then 're-installed it.  I was able to pick up where I left off.	2014-02-27
UK	21281938	R2T8MRG3IP71TM	B00594XOZU	191341525	Kik Messenger	Mobile_Apps	5.0	0.0	0.0	N	Y	Ok neat	SENDING CAT PICTURES IS AWESOME!!! XD	2015-06-27
US	25435293	R3ADJDOP964D30	B005K17RU0	423318367	AccuWeather with Superior Accuracy™	Mobile_Apps	4.0	0.0	0.0	N	Y	Works for me!	I was surprised to read so many bad reviews. I guess I have been lucky. I have had no problems with it crashing, installing, or asking permission too many times. It has been pretty accurate and easy to use.	2013-01-19
DE	26710098	R1Q9NG5QW5RLME	B0064TVQ5E	488844034	Mahjong Deluxe HD Free	Mobile_Apps	4.0	0.0	0.0	N	Y	Mahjong	macht Spass man kann dabei gut abschalten und ist konzentriert auf das Spiel. Durch etwas Übung wird man schneller und	2013-01-10
US	21068263	R3OPXHREH0OTQH	B0001ARCFA	150582787	AKG M220 Pro Stylist Semi-Open High Definition Over-Ear Studio Headphones …	Musical Instruments	5.0	1.0	1.0	N	Y	Like a cadillac for your ears.	For the price these headphones are hard to beat. They are semi open so your ears wont get too hot after hours of wear. They have a clean transparent sound and are suitable for studio monitor headphones, gaming, or just listening. The headphones automatically adjust to your head size, no clicking parts, and wont squeeze to tightly or loosely. A great feature is the cord disconnects form the headphones and can be replaced without soldering if damaged or a different length or style is desired. Closed ear styles may be better for DJ monitoring in extremely loud clubs, but these should work for even most DJ applications though they do not fold for transport.	2015-02-25
US	14073180	RN1Q3CUSK6YU0	B008XG1X18	752212580	Pinterest	Mobile_Apps	5.0	0.0	0.0	N	Y	Pinterest Is A Life Saver	Whether you're needing ideas for dinner to how to get your nails done pinterest has everything you could possibly imagine. It's a life changer! I can't believe my life without it	2013-02-17
US	34261839	R1LJMYTKQIQ2K0	B008TMA1LY	827995872	Hello Kitty Cafe	Mobile_Apps	5.0	1.0	1.0	N	Y	love it!	fun, easy to use cafe game... if you like Sanrio, you'll enjoy this game. Have had no glitches with Kindle. Wish you could trade coins for heart money. You don't have to spend real money to play.	2012-10-20
US	2626238	R4PEBBDE3R7UR	B008XG1X18	752212580	Pinterest	Mobile_Apps	5.0	0.0	0.0	N	Y	Love pinterest!	I a on pinterest everyday. It never ceases to be interesting. I have learned to do new things and see what others likes and opinions are. It's all about people and what is more interesting than that? There is an abundant supply of humor and pins about animals and health and just about anything you could want.  Love it, love it, love it!!	2014-03-22
US	19159305	RME2G6P2WTGCA	B00J9IH1RO	257103347	Skype WiFi	Mobile_Apps	5.0	1.0	2.0	N	Y	You can't always help the WiFi connection you get, ...	You can't always help the WiFi connection you get, but being able to talk with my daughter while she's in Italy.<br />Priceless!! Thank you skype	2015-07-04
US	22113376	R1W2A40UY54IIM	B000W237RE	990907940	Eat A Peach	Digital_Music_Purchase	5.0	0.0	0.0	N	Y	Way exceeded my expectations	This way exceeded my expectations.  I was only familiar with Melissa and bought it because of that one song.  I did not realize how good this group was.  I was surprised that the southern rock extended guitar work captured me as much as it did.  I highly recommend this album.	2012-10-06
US	35626985	R28VC4MKIS2GN	1589946634	42425208	Death Angel	Toys	5.0	0.0	1.0	N	Y	Great Card Game	Models the miniature game pretty well. Has some great mechanics for a card game, such as position. Had a lot of fun with groups ranging from 2 to 6.	2011-08-22
US	41592718	R1BQ5XBXAJ0SVY	B00992CF6W	9632738	Minecraft	Mobile_Apps	5.0	0.0	0.0	N	Y	hi	To all the people who put one star and said that it was boring that was because they were playing wrong. I am the best minecraft player ever and can build anything better than all you peeps can. This game exercises your creativity to build.	2015-05-10
UK	4030343	R35FE3EAXVRWFN	B006GWO5NE	564071965	Amazon PowerFast USB to Micro USB Cable for Accelerated Charging	PC	5.0	0.0	0.0	N	Y	Five Stars	It is ok	2015-06-20
JP	32948831	R1ZI9WAK2BENUC	B005JABU82	427191967	RG 1/144 ZGMF-X10A フリーダムガンダム (機動戦士ガンダムSEED)	Toys	4.0	2.0	4.0	N	N	初RG、久々のガンプラ	まず、箱を明けてそのパーツの多さと細かさにゲンナリ。<br />更に説明書に目を通してゲンナリw<br />パーツも細かいだけではなく、細かい一つ一つにモールドが入っていてメーカーの本気を感じましたが、何と言うか…。<br />やり過ぎ感が否めく思いました(笑<br />説明書を見ながら進めていても、初となる可動式ジョイントなので判りづらい部分もあって、組み立てにかなり苦戦しましたが、出来上がりはとても素晴らしいです!<br />フリーダムは今までに1/100、HG、MGと作ってきましたが、プロポーションや可動などを含めて一番の出来だと思います。<br />只、個体差なのか、ウイング各所の可動が少々ユルユル…<br /><br />カメラアイにクリアイエロー塗装、裏にメタルシールを貼ると言う細工をしてみたら目の部分が光って見映えもよくなりました。<br />オススメの工作です。	2013-11-03
DE	27404203	R2WW45UXIALAA4	B00HMEUSKO	934025403	Fezball	Mobile_Apps	1.0	0.0	0.0	N	Y	Funktioniert, aber schlechte Umsetzung eines Klassikers	Bin da schon entt&auml;uscht, weil das alte Spielkonzept war, das Feld mit freien Linien zu verkleinern. Wenn man merkte, man Schaft es nicht, schnell die Richtung g gewechselt und raus aus dem Feld<br />Aber jeder wie er es mag	2015-04-08
US	6742205	R3OWXX9YJXBWXP	B00C7TAF3Y	364017264	The Room (Kindle Tablet Edition)	Mobile_Apps	5.0	0.0	0.0	N	Y	I love this game	This game has you use your brain. It is truly fun, and keeps you focused and wanting more. I like the puzzles, I haven't played a game like this in a long time.	2013-07-28
US	47723251	R8M84N5X13AR	B00PTB7B34	959579423	Call of Duty®: Heroes	Mobile_Apps	5.0	0.0	0.0	N	Y	so much fun	This game is way better than every strategy game I have ever played YOU MUST GET THIS SWAGY GAME. Lol  but  the building is a lot faster. And you get more instant builds	2015-02-13
US	14529078	RXOX89X6DGR9L	B0051UP5NQ	2686360	OfficeSuite Professional	Mobile_Apps	4.0	0.0	0.0	N	Y	Documents	This is honestly one of the best programs out there. It really is annoying though if I rotate my screen or it turns off that it takes me to the top of the document. It'd be great to be able to keep my place.	2012-01-26
US	29964726	R26C0SRJ1WA7J2	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	candy crushing	Love this game<br />Hate when I run out of lives... it keeps me busy and out of trouble..every board is a new adventure	2015-03-27
US	13077763	R3J1X968Z1GLNA	B005V20JKI	236746304	Muffin Knight	Mobile_Apps	5.0	0.0	0.0	N	Y	amazing most fun game ever	it lags a bit someti es but otherwise extremely addicting and fun. I've played this game for hours and hours. its a twist of casual and action	2012-02-08
FR	43630967	R14VJ15STWNO36	B00EIGZPDY	19810223	Applause	Digital_Music_Purchase	1.0	6.0	19.0	N	N	:-(	Très bof ce titre ... Comment dire, tellement il est mauvais !!! Pas de mélodie, flou et sans substances, le titre ne préfigure rien de bon.	2013-08-15
US	24485229	R37HCYOF14XVDB	B0073QNIH6	819418602	Schleich Allosaurus	Toys	5.0	0.0	0.0	N	Y	It looks even better in person	This piece was actually more than expected. It looks even better in person, it has a nice weight to it.  It's not top heavy or too light. The texture, paint, articulation, over all sculpt just blew me away.	2015-05-06
DE	48623974	R1TPA0UVV8LWDA	B001V7T6RE	639437711	crocs Unisex-Erwachsene Baya Clogs	Shoes	5.0	0.0	0.0	N	Y	Crocs	Die Crocs sind genau richtig und vor allem universell einsetzbar, ob zu Hause, im Garten oder auf Arbeit, immer wieder gerne!	2014-07-12
US	48487159	R3N3QHM4USIDYJ	B00AKKTDJY	291565247	Cooking Dash Deluxe	Mobile_Apps	1.0	1.0	1.0	N	Y	same as the free cooking dash...	Do not buy this game if you have the free version they are the same game!!! Just wasted money on this one after I already paid for the other levels in the free version! I thought they were different games since the widget looks different.	2014-04-05
US	17436457	RLW5V8NT7FFQ2	B0064Y5U24	363923797	Here And Now	Digital_Music_Purchase	4.0	0.0	0.0	N	Y	MP3 download Nickleback	I love Nickleback, and this is a good album. But I do like thier earlier albums better. But I love using it on amazon cloud !	2013-01-15
US	1946386	R2XP7240YI8G6B	B00VRYCGLO	183194229	Mahjong Journey®	Mobile_Apps	4.0	0.0	0.0	N	Y	Four Stars	Love it . Very challenging	2015-07-05
US	46681441	RIXQKUZ1CAZ4L	B00CWY76CC	605389316	Can You Escape	Mobile_Apps	5.0	0.0	0.0	N	Y	Loved it!	I can't wait for more levels. Fun and addictive. It's not too hard but does require a bit of thought. Fantastic game in all.	2013-07-16
US	5326586	RX13G1VXU4ZFR	B00DJFIMW6	271429756	Minion Rush: Despicable Me Official Game	Mobile_Apps	5.0	0.0	0.0	N	Y	this app is soooo much  fuuuun	you want this app you need this app you'd in love with this app so when your ready come and get it Na Na Na Na Na na	2013-07-13
US	33820955	R3DK106AV0GLT6	B005K17RU0	423318367	AccuWeather with Superior Accuracy™	Mobile_Apps	1.0	0.0	1.0	N	Y	works well on fire	I like this better than the weather channel because it lets you see local radar. I did not have any problem setting it up.	2011-12-06
US	44008471	RP1ITKNJWVCC2	B004Y1WCDE	948344990	Plex	Mobile_Apps	4.0	0.0	0.0	N	Y	Four Stars	love it, detects all my movies on hard drive and adds picture, and preview	2015-01-17
US	28489351	RMSKMY8FG2NKX	B002G1YPH0	608876717	Cooler Master Hyper 212 Plus - CPU Cooler with 4 Direct Contact Heat Pipes (RR-B10-212P-G1)	PC	5.0	0.0	0.0	N	Y	Five Stars	Cools extremely well the updated model is even better	2015-02-15
US	13758232	R3LCWP8BN1WNSJ	B00EXVZZE8	28068135	Nyan Cat: Lost In Space (ad free)	Mobile_Apps	5.0	5.0	8.0	N	Y	Nyan Cat Rocks	Great music, great game, My daughter finds the &#34;pop Tart&#34; body of the main character &#34;cute&#34;, and she enjoys caring for her Nyan Cat,and she loves the nyan wings mode!	2014-02-18
US	568540	R1A48XGIVB27MR	B00T4GYI54	20711126	King of Thieves	Mobile_Apps	5.0	0.0	0.0	N	Y	good game	Best platform/editor/thief I've played in years	2015-08-19
US	35322155	R1Y2ON5ZP5J5A0	B00IG2DOKM	784083581	Township	Mobile_Apps	5.0	0.0	0.0	N	Y	Farming fun!	I really like this game a lot.  Farming is really great.  Animals are cute.  This game makes me smile!  Thumbs up.	2014-12-20
DE	13138514	R3N9QORXG3A3CD	B004OT2WKO	68540927	LEGO Technic 8110 - Unimog U400	Toys	5.0	0.0	0.0	N	Y	Good job	great product, great price, delivered in good time.<br />nothing really more to say, I promise. this 20 word minimum is silly.	2013-03-30
US	21842821	R1KL97170LB3FG	B008XG1X18	752212580	Pinterest	Mobile_Apps	1.0	0.0	1.0	N	Y	pintreast	i use this app on my computer but it didnt install on my device even know its cabatily with my device i wand up un in stalling it	2012-10-14
US	5145565	R2M00BYU4A0RAC	B00DUGCLY4	144324129	Guess The Emoji	Mobile_Apps	5.0	0.0	0.0	N	Y	yes	Love it I wish there was more	2015-01-07
US	48177646	R59FWBERC28UF	B0094BB4TW	569156287	Facebook	Mobile_Apps	5.0	0.0	0.0	N	Y	Five Stars	Good app to go straight to FB. Easy to use.	2014-12-18
US	29067163	RODITHVFOJHD5	B00FM8WGK2	798134517	Monster High New Scaremester Jinafire Long Fashion Doll	Toys	5.0	0.0	0.0	N	Y	Five Stars	perfect!	2014-12-10
US	1170327	R2QJ4UV8HPI2XM	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	5.0	0.0	0.0	N	Y	stress relief outlet	I just get so engrosed in this game , that all my stress melts away. Love the story created for this game.	2015-07-17
US	21309227	R5HNSSLHVKXYA	B009UX2YAC	879319057	Subway Surfers	Mobile_Apps	5.0	1.0	1.0	N	Y	Awesome	Like Temple run but a little better. No glitches or errays just hours and hours of fun and enjoyment. Great for the kindle fire screen. Get it now what are u waiting for.	2012-11-17
US	35785565	RF99YJ09772O6	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	4.0	3.0	5.0	N	Y	Ridiculously Addictive	"I love this game. Though it doesn't entail much brainpower, it makes up for it in its ability to suck you in, to coerce you to play endlessly; the entertainment is high for those of us with simpler minds that were turned to mush originally by arcade games like \\""Pong\\"". It really is easy to lose track of time, caught in its web of mindless, pointless fun.<br />I'm giving it only 4/5 stars, primarily because I DESPISE the black-hole economics that forces you to wait to regenerate lives or fork over real cash to buy more lives or different boosts that help especially on more difficult levels. I'm a mush-minded fool who is relatively easily lured by money-hole games that suck up one's hard-earned cash like a kid sucking up the remnants of his milkshake, and games like this can be dangerous to one's wallet. I wish they'd either make the silly thing in CD or downloadable format, or at the VERY least let you buy perks in bulk. (For those simps like me who just can't resist occasionally...) I guess that'd drain their bottom line - mooooolah - a little too much, though.<br />Otherwise, love the game. Unfortunately!"	2014-01-24
US	10187962	R1808YXYXZOA9R	B00881VLCE	76742616	Magic Jigsaw Puzzles	Mobile_Apps	5.0	0.0	0.0	N	Y	simply beautiful	I downloaded thinking my 3 year old would love a new puzzle app. But once I tried it out I ended up loving it for myself.<br />It can be made very easy with only 12 parts and them made harder with 30 or 40 parts. So its an app for the whole family!<br />It has many free puzzles to choice from whice are beautiful. But there payable ones as well for. 99&cent; a bundle.<br />I simply found this to be great. It will surly be on my phone for months to come. Go ahead and give it a try, there is nothing to lose and I'm sure you won't be sorry!	2012-09-11
UK	4652791	R22H6F1PSPCHUW	B00FAI2IUM	900991309	GT Racing 2: The Real Car Experience	Mobile_Apps	5.0	6.0	6.0	N	Y	Fantastic Graphics!!! Great car game!	This is the perfect game for any car fanatics out there and to everybody else - GET THIS GAME!!! You won't be disappointed!	2013-12-26
US	11934413	R27PZHDHKQ2Z51	B00DUGCLY4	144324129	Guess The Emoji	Mobile_Apps	5.0	0.0	0.0	N	Y	fun	Fun game. Hubby and I really like it.<br />Just wish the hints didn't cost you so many points.<br />Good way to kill time.	2014-08-03
US	27910649	R3ODLVBJC9X53	B00BWBHIUG	835549535	Nemo's Reef	Mobile_Apps	4.0	0.0	0.0	N	Y	great game	I originally uploaded this for my 3year old to play while we were on a trip her and I now play together everyday  I don't recommend it for travel since you do need a connection to play	2013-06-11
US	50461702	R3L3962ESCR31C	B006BGZJJ4	188976826	USB to Micro USB Cable, White	PC	5.0	0.0	0.0	N	Y	Kindle Power Cord	After my dog chewed off the business end of my original Kindle power cord, I went to Amazon to order a replacement. Tempted by a private seller offering a used cord for a third the price of a new one, I ordered it. But the shipment never arrived. The seller, honorably, returned payment. Instead of going this riskier route again, I ordered a new one at full price. It arrived within two days and is performing its job as expected.	2012-09-26
DE	22012382	R1DAGR3O2RNP11	B00545BZOG	375286186	Gigabyte GA-990FXA-UD3 Socket AM3+	PC	4.0	1.0	1.0	N	Y	Besser als erwartet!!	"Hallo!<br /><br />Ein gutes Mainboard.<br />Ich war mir bei der Bestellung nicht sicher welche Revision geliefert wird 1.2 oder 3.0.<br />Es ist die Revision 4.0 geworden.<br />Laut div. Internetseiten wurde die Spannungsversorgung überarbeitet (Spulenfiepen).<br /><br />Der Einbau und die Erstinbetriebnahme verliefen Problemlos (FX 8350).<br />Handbuch ist gut zu verstehen.<br />Positiv waren die 4 SATA-Kabel (2 abgewinkelt und 2 normale)in Schwarz passend zum Board.<br />Aktuelle Biosversion im Netz ist F2 (mit @Bios unter Win7 upgedatet).<br /><br />Das UEFI-\\""BIOS\\"" ist verhältnismäßig einfach gestrickt, aber man findet sich ganz gut zurecht.<br />Witzig ist die Sprachauswahl.<br />Zur Wahl stehen English und NIX ;-)<br /><br />Fazit:<br /><br />Ich bin zufrieden und empfehle es gern weiter"	2013-12-09
US	36448792	R3492DKWV3K9NH	B004FRX0MY	473764126	Amazon Music [Android]	Mobile_Apps	1.0	0.0	0.0	N	Y	latest update makes it impossible for usw in car	the latest update (last week or so) destroyed my use of this app in the car.<br />in the now playing screen, you used to ge able to swipe to go to next song, previous song.<br />this latest update has that functionality, but when you swipe it pops up a context menu.  WTF.<br />then you have to click out of that to close it, and then swipe to get to next song.<br /><br />super lousy bug.  that alone is causing me to look for another player.	2014-06-21
US	1044659	R2BAUH8SA6F92K	B00NWLIW0E	13526192	Goat Simulator	Mobile_Apps	4.0	0.0	0.0	N	Y	Four Stars	Needs a new update	2015-08-13
US	28593342	R3LQN8RMX6FUI9	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	4.0	0.0	0.0	N	N	great wee game	Great for passing time in Queues and on the train. Could do with more energy before you have to buy!	2013-10-01
US	44948512	R38AQDJCJ8JX2F	B0055S348W	831398362	PrinterShare Mobile Print	Mobile_Apps	1.0	3.0	4.0	N	Y	One Star	See ratings on other print apps for Kindle Fire HDX Above.	2014-07-04
US	1506311	R2GNY3L6QJAM0T	B00QW8TYWO	828652896	Crossy Road	Mobile_Apps	5.0	0.0	0.0	N	Y	Awesome	My friend told me about this game and I can't stop playing! It is amazing how the simplest things grab your attention! I give it 5 stars😄🙋🙌👏	2015-01-15
US	44022775	R7XNIAN9B37DR	B00EJKG5M4	185475970	Color Oil (Pro)	Mobile_Apps	1.0	0.0	0.0	N	Y	One Star	Stupid game, not worth the time it took to download it.	2015-06-26
US	9325296	R17I18VD9DQ57O	B00AIUUXHC	219993862	Hungry Shark Evolution	Mobile_Apps	5.0	1.0	1.0	N	Y	rievue	My opeinyeninsjejjwjwjwjjsieiejjenenjdcrcrv hui Milo uhh tcrcybybyhhb	2014-09-20
US	51523746	R1Y77X1L0T9TGR	B00992CF6W	9632738	Minecraft	Mobile_Apps	5.0	0.0	0.0	N	Y	love the new update	When I got my kindle I wanted to download this game right away cause I have it on my Windows computer so I spent the 7 dollars and when they released the latest version I was like holy cow so I played for hours and got so far I made diamond armour and all of the diamond tools and weapons. great game mojang. Hope the next update will be just as great.	2015-08-03
US	2003054	R6A9OLN4TCZ7Q	B00FBR8130	576005631	McFarlane Toys The Walking Dead TV Deluxe Box Set (Daryl Dixon with Chopper)	Toys	5.0	0.0	0.0	N	Y	Five Stars	This is so cool !!!	2014-11-07
DE	33589378	R1RXW3Q6AYUJ7E	B004FRX0MY	473764126	Amazon Music [Android]	Mobile_Apps	1.0	0.0	0.0	N	N	angeblich inkompatibel mit meinem Android Handy (LG)	das einzig Negative, was ich sagen kann ist. Ich knn die App gar nicht herunterladen, weil mein Gerät angeblich nicht mit ihr kompatibel ist.<br />Das gab es bis jetzt noch nie. Schade!	2015-03-02
US	13259366	R3CJIZBKNX3II	B005ZTFPFQ	685502778	Atari’s Greatest Hits (Missile Command Free)	Mobile_Apps	1.0	0.0	1.0	N	Y	Teaser...NOT FREE	False Advertising.  I hate when a game says it is free and you get one step into it and then find out you have to pay for it.  There should be a name other than free...like teaser....cliffhanger...even tester...something other than FREE.  Otherwise, the game looked great.  I don't know how to give it a full review without really playing it but graphics were excellent.	2015-07-30
US	2785127	R28NZZ06U1SXFW	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	1.0	2.0	N	Y	very fun	Only problem I have is in continuing levels but at least people can help you unlock levels and you aren't required to spend real money to advance. Course I might be wrong maybe you do layer I've only just started level 3.	2014-12-16
US	16681067	R2QTOD47VYT1RH	B0091REZMW	951327357	Mystery Manor	Mobile_Apps	5.0	0.0	0.0	N	Y	fun game.	Great game.I would recommend this game.I love hidden object games.People of any age would have fun playing.<br />Easy to play.	2014-01-21
US	42828101	R11PO5OJAFSQXC	B007EC27QM	109363053	Calculator Plus	Mobile_Apps	5.0	2.0	2.0	N	Y	calculator plus	Love love love.  Easy to see big numbers.  Easy to use. Great calculator for Kindle Fire.  Highly recommend.  Thanks Kindle Fire.	2013-11-01
US	11203878	R1OPUPDOLYN85R	B0094BB4TW	569156287	Facebook	Mobile_Apps	1.0	0.0	0.0	N	Y	Crash crash crash crash crashes more than bumper cars	That's all I can say bc it won't work enough to do more. Seriously, wtf?	2015-06-21
US	10466276	R15XKBYDXXWHHS	B007WEQ3K8	786404097	Brain Trainer Special Pro	Mobile_Apps	4.0	2.0	2.0	N	Y	Okay app	Not a bad app, but better mind-strengthening apps are out there. The nice part about this one is how simple and easy the categories are and you can focus on just one skill and it will give you a nice variety of games.	2014-01-05
US	26757755	RX491CK345F9N	B00IKZX1ZI	578520888	Frozen Free Fall	Mobile_Apps	5.0	0.0	0.0	N	Y	Iceland	From a tiny ice pool, to a wonderful ice castle,there are many places to explore in this game. Including candy crush.	2014-04-25
