"marketplace","product_category","product_title","star_rating","verified_purchase","helpful_votes"
"US","Mobile_Apps","Monument Valley",5,1,0
"UK","Mobile_Apps","MUTANT ROADKILL",2,1,0
"US","Mobile_Apps","Amazon Underground",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","Pet Rescue Saga",5,1,5
"US","Mobile_Apps","Terraria",3,1,1
"US","Digital_Music_Purchase","Give 'Em Hell",5,1,2
"UK","Mobile_Apps","Call of Mini™ Infinity",5,1,28
"US","Mobile_Apps","Angry Birds",5,1,1
"US","Mobile_Apps","Minecraft",5,0,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"UK","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"DE","Mobile_Apps","Stray Souls: Das Haus Der Puppen",5,1,0
"US","Mobile_Apps","JW Library",5,1,0
"US","Mobile_Apps","Voxel Invaders",5,1,0
"FR","Toys","Kapla - Kapla Baril 200 planchettes",3,1,0
"US","Digital_Music_Purchase","Hypnotic Eye",4,1,2
"US","Mobile_Apps","Hill Climb Racing",5,1,0
"US","Mobile_Apps","My Alarm Clock",5,1,0
"JP","Toys","figma METROID Other M  サムス・アラン(ABS&PVC製塗装済み可動フィギュア)",5,1,0
"US","Mobile_Apps","ezPDF Reader PDF Annotate Form",4,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"US","Mobile_Apps","CityMaps2Go Pro - Offline Map and Travel Guide",5,1,0
"US","Mobile_Apps","Bible",5,1,1
"UK","Mobile_Apps","Kik Messenger",5,1,1
"US","Mobile_Apps","Bible",5,1,0
"FR","Mobile_Apps","Minion Rush: Moi, Moche et Méchant - le Jeu",3,1,3
"US","Mobile_Apps","Can You Escape",3,1,0
"US","Mobile_Apps","Hill Climb Racing",5,1,0
"US","Digital_Music_Purchase","Happy (Live)",4,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","TuneIn Radio Pro",5,1,2
"US","Mobile_Apps","Solitaire",5,1,0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",5,1,0
"US","Mobile_Apps","The Great Unknown: Houdini's Castle (Full)",4,1,22
"UK","Toys","Lego Cuusoo 21108 Ghostbusters Ecto-1, Limited Edition",5,0,0
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","Angry Birds Star Wars II",1,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",4,1,0
"UK","Digital_Music_Purchase","Get Your Heart On! [Explicit]",4,1,0
"US","Toys","Barbie 2-Story Beach House",5,1,0
"US","Mobile_Apps","Dolphin - Best Web Browser 🐬",5,1,0
"US","Mobile_Apps","Township",5,1,0
"US","Mobile_Apps","Hair Salon - Kids Games",1,1,2
"FR","PC","Kingston FCR-MRG2 Lecteur de carte MicroSD Gen 2 USB",5,1,0
"US","Mobile_Apps","CCleaner",5,1,0
"US","Mobile_Apps","Pirate Adventures: Hidden Object Game",3,1,3
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"US","Mobile_Apps","factory balls",3,1,0
"JP","Toys","モンスター・ハイ 恐怖の都スカリシリーズ スカリジェンヌ オープンカー (Y4307)",4,1,0
"US","PC","Mini DisplayPort to DVI Adapter MB570Z/A",5,0,0
"US","Mobile_Apps","Township",5,1,0
"JP","Mobile_Apps","Dark Arcana: カーニバル",5,1,2
"US","Mobile_Apps","Minecraft",3,1,0
"US","Mobile_Apps","Relax Melodies Premium: Sleep Sounds, White Noise, Meditation & Fan",5,1,4
"US","PC","Marware Exchange Case Cover with Stand for Kindle Fire (does not fit Kindle Fire HD)",2,0,6
"US","Mobile_Apps","Temple Run 2",5,1,0
"US","Mobile_Apps","Simon the Sorcerer: 20th Anniversary Edition",3,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"US","Mobile_Apps","Pudding Monsters HD",5,1,0
"US","Mobile_Apps","Temple Run 2",1,1,0
"US","Mobile_Apps","Cogs",1,1,0
"US","Mobile_Apps","Cut the Rope: Experiments",5,1,5
"JP","Toys","レゴ (LEGO) クリエイター・シーサイドハウス 7346",5,1,0
"UK","Toys","LEGO Star Wars 8084 Snowtrooper Battle Pack",5,1,0
"US","Digital_Music_Purchase","The Ultimate Blue Train",5,0,1
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"UK","Mobile_Apps","Five Nights at Freddy's 2",5,1,27
"US","Mobile_Apps","Joining Hands",5,1,0
"US","Mobile_Apps","Castle Clash",5,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",5,1,0
"US","Mobile_Apps","Twitter",5,1,0
"US","Toys","Disney Sofia The First Royal Family Giftset",3,1,0
"US","Mobile_Apps","Chimpact",4,1,0
"UK","Musical Instruments","Behringer MICROHD Hum Destroyer HD400",5,1,2
"US","Mobile_Apps","Jurassic Park™ Builder",5,1,0
"US","Digital_Music_Purchase","Transit Of Venus",4,1,1
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,1,1
"US","Mobile_Apps","My Horse",5,1,0
"US","Mobile_Apps","Endomondo Sports Tracker PRO",1,0,0
"US","Mobile_Apps","Siege Hero",4,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Toys","Revell 1:144 Scale Airbus A380-800 Lufthansa Plastic Kit (model)",5,0,18
"US","Mobile_Apps","Minecraft",5,1,0
"US","PC","Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",2,1,0
"UK","Mobile_Apps","Lightning Bug - Sleep Clock",4,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","The Room (Kindle Tablet Edition)",5,1,0
"US","Musical Instruments","Sennheiser HD 280 Pro Headphones",3,0,1
"US","Mobile_Apps","Flow Free",4,1,1
"US","PC","SteelSeries Diablo III Gaming Mouse",5,1,0
"US","Mobile_Apps","JW Library",5,1,2
"US","Mobile_Apps","Ice Age Village",4,1,0
"US","Mobile_Apps","Historical Landings",5,1,1
"US","Mobile_Apps","Clean Master Phone Boost",5,1,1
"US","Mobile_Apps","Chimpact",1,1,61
"US","Mobile_Apps","Spider",5,1,0
"US","Mobile_Apps","Subway Surfers",5,0,0
"US","Mobile_Apps","Pinterest",5,1,0
"US","Mobile_Apps","Bills Reminder",5,1,0
"US","Mobile_Apps","Amazon Music [Android]",5,1,1
"US","Mobile_Apps","Flow Free",5,1,0
"US","Mobile_Apps","SAMURAI vs ZOMBIES DEFENSE",5,1,0
"US","Mobile_Apps","PrintBot",1,1,1
"US","Mobile_Apps","ETERNITY WARRIORS 2",5,1,1
"DE","PC","Belkin Kindle Sleeve, Blacktop (geeignet für Kindle Paperwhite, Kindle und Kindle Touch)",5,1,0
"US","Toys","Disney Frozen Exclusive 12"" Classic Doll Elsa - 2013 Edition",5,0,0
"US","Mobile_Apps","The Oregon Trail: American Settlers",3,1,0
"US","Mobile_Apps","Letters From Nowhere®: A Hidden Object Mystery",4,1,0
"US","Mobile_Apps","Refraction",5,1,0
"US","Mobile_Apps","Five Nights at Freddy's 2",5,1,1
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","Can You Escape",1,1,3
"US","Mobile_Apps","Talking Ben the Dog",1,0,1
"DE","PC","Antec LanBoy Air Midi-Tower PC-Gehäuse ATX gelb",2,1,1
"UK","Mobile_Apps","Solitaire",3,1,0
"UK","Digital_Music_Purchase","Happy (From ""Despicable Me 2"")",5,1,0
"US","Mobile_Apps","DEER HUNTER CLASSIC",5,1,1
"US","Mobile_Apps","Pinterest",5,1,0
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",3,1,0
"UK","Digital_Music_Purchase","Flamingo",5,1,0
"US","Mobile_Apps","Amazon Underground",1,1,1
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,0,0
"UK","Mobile_Apps","ElectroDroid Pro",4,1,0
"US","Mobile_Apps","Letters From Nowhere®: A Hidden Object Mystery",5,1,0
"US","PC","Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",4,1,0
"UK","Mobile_Apps","Can You Escape - Tower",4,1,0
"US","Mobile_Apps","Clean Master Phone Boost",4,1,5
"US","PC","Plugable USB Audio Adapter with 3.5mm Speaker/Headphone and Microphone Jacks (Black Aluminum; C-Media HS 100B Chip; Built-In Compatibility with Windows, Mac, and Linux)",5,1,0
"JP","Mobile_Apps","WIFI Hacker Professional Prank",1,1,1
"US","Mobile_Apps","Adobe Acrobat Reader- PDF Reader and more",3,1,0
"US","Mobile_Apps","Candy Crush Saga",1,1,2
"US","Digital_Music_Purchase","The Devil You Know",5,1,2
"US","Mobile_Apps","Candy Crush Soda Saga",4,1,6
"US","Mobile_Apps","Mahjong Deluxe HD",3,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"UK","Mobile_Apps","Crossy Road",5,1,1
"US","Mobile_Apps","Alice in the Mirrors of Albion",5,1,0
"UK","Toys","Ever After High Apple White Doll",5,1,0
"US","Mobile_Apps","CONTRACT KILLER: SNIPER",3,1,0
"US","Mobile_Apps","Angry Birds Friends",4,1,3
"US","Digital_Music_Purchase","Here I Stand",2,0,0
"UK","PC","Universal Adapter for Xbox360/PS3/PS2/PC USB",5,1,0
"US","PC","Kindle Fire Zip Sleeve",3,1,0
"US","Mobile_Apps","Five Nights at Freddy's 3",5,1,0
"US","Mobile_Apps","Facebook",1,1,0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,2
"US","Mobile_Apps","Ice Age Village",5,1,0
"US","Mobile_Apps","YouPlayer for YouTube",5,1,1
"US","Digital_Music_Purchase","Eat A Peach",4,1,1
"UK","Mobile_Apps","Enigmatis: The Ghosts of Maple Creek (Kindle Tablet Edition)",4,1,1
"UK","Mobile_Apps","Plex",1,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",1,1,1
"US","Mobile_Apps","Candy Crush Saga",1,1,2
"US","Digital_Music_Purchase","Acoustic Classics",5,1,1
"UK","Mobile_Apps","Smart Office 2",2,1,4
"US","Mobile_Apps","factory balls",5,1,3
"US","Digital_Music_Purchase","Siamese Dream",4,1,0
"UK","Mobile_Apps","Minecraft",4,1,47
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",4,1,0
"US","Mobile_Apps","The Secret of Grisly Manor",1,0,0
"UK","Mobile_Apps","DINO HUNTER: DEADLY SHORES",5,1,0
"US","Mobile_Apps","Pinterest",3,1,0
"US","Mobile_Apps","Booty Quest – match 3 jewels and challenge friends!",3,1,0
"UK","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",4,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"UK","Mobile_Apps","Cars, Trucks & Community Vehicles - Puzzle for Kids",1,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Abyss: The Wraiths of Eden",4,1,0
"UK","Mobile_Apps","Gummy Drop!",3,1,0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",5,1,0
"JP","Digital_Music_Purchase","Red Dragon Cartel",5,1,2
"US","Mobile_Apps","Can You Escape",4,0,0
"DE","Toys","Lamaze LC27045 - Play & Grow Logan, der Löwe",5,1,0
"US","Mobile_Apps","Abyss: The Wraiths of Eden (Full)",5,1,0
"US","Mobile_Apps","Bible",5,1,0
"US","Mobile_Apps","Minecraft",5,1,2
"US","Toys","Blokus Game",5,1,0
"US","Mobile_Apps","Flightradar24 Pro - Kindle Edition",5,1,0
"US","Mobile_Apps","My Horse",5,1,0
"US","Digital_Music_Purchase","Frozen (Original Motion Picture Soundtrack)",5,1,0
"US","Mobile_Apps","TripAdvisor",4,1,1
"US","Mobile_Apps","Evernote - stay organized.",5,1,0
"US","Mobile_Apps","Photo Lab PRO photo editor",4,1,0
"US","Mobile_Apps","Fruit Ninja Free",4,1,0
"DE","Mobile_Apps","The Secret Society® - Die Geheime Gemeinschaft",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"UK","Mobile_Apps","Clockwork Tales: Of Glass and Ink (Full)",4,1,0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,4
"US","Mobile_Apps","Adblock Plus",4,1,1
"US","PC","Antec Three Hundred Two Gaming Case, Black",4,1,0
"UK","Mobile_Apps","Shazam",3,1,5
"US","Digital_Music_Purchase","Happy (From ""Despicable Me 2"")",5,1,0
"US","Mobile_Apps","NBA 2K14 (Fire Edition)",5,1,195
"US","Mobile_Apps","Dictionary",5,1,0
"UK","Digital_Music_Purchase","Wanted On Voyage (Deluxe) [Explicit]",5,1,0
"US","PC","Apple iPad Camera Connection Kit (MC531ZM/A)",5,1,1
"UK","Mobile_Apps","A Scientific and Financial RPN Calculator (HP-12C & HP-15C likewise)",1,1,0
"US","Mobile_Apps","Mini Warriors",5,1,0
"UK","PC","Logitech Z120 Laptop Speakers 3.5mm USB",4,1,0
"US","Mobile_Apps","Age of Zombies",5,1,0
"US","PC","Logitech G13 Programmable Gameboard with LCD Display",3,1,1
"US","Mobile_Apps","Triple A",5,1,1
"US","Mobile_Apps","Real Steel World Robot Boxing",4,1,25
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,1,0
"US","Mobile_Apps","MAPS.ME — Offline Maps",1,1,0
"UK","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,1,0
"UK","Mobile_Apps","Candy Crush Saga",5,1,0
"FR","Mobile_Apps","101-in-1 Games",4,1,1
"US","PC","Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",5,0,0
"US","Mobile_Apps","Pinterest",5,1,0
"US","Mobile_Apps","Hungry Shark Evolution",4,1,0
"US","Mobile_Apps","Moon+ Reader Pro",5,0,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Chess Free",1,1,0
"US","Mobile_Apps","Ice Age Village",2,1,0
"US","Digital_Music_Purchase","The Best Of Depeche Mode Volume 1",5,1,0
"US","Mobile_Apps","Calculator Plus Free",5,1,0
"UK","Mobile_Apps","My Horse",5,1,0
"DE","Mobile_Apps","Can You Escape - Adventure",4,1,0
"US","Mobile_Apps","Spider",5,1,0
"UK","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,3
"DE","Digital_Music_Purchase","Unorthodox Jukebox [Explicit]",5,1,0
"US","Mobile_Apps","Tiny Hope",4,1,9
"US","Mobile_Apps","Survivors: The Quest®",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",4,1,0
"US","Musical Instruments","Sony MDR7506 Professional Large Diaphragm Headphone",5,1,0
"US","Mobile_Apps","Abyss: The Wraiths of Eden",5,1,0
"US","Mobile_Apps","My Horse",5,1,0
"US","Digital_Music_Purchase","Happy (From ""Despicable Me 2"")",5,1,0
"US","Mobile_Apps","Lep's World",5,1,6
"JP","Mobile_Apps","SWF FLASH PLAYER LITE",1,1,14
"US","Mobile_Apps","Where's My Perry?",1,1,2
"US","Mobile_Apps","World at Arms - Wage war for your nation!",5,1,0
"US","Digital_Music_Purchase","Sound & Color",5,0,0
"US","Mobile_Apps","Bible",5,1,0
"UK","Mobile_Apps","Alice in the Mirrors of Albion",5,1,1
"US","Mobile_Apps","Mahjong Artifacts® (Full)",4,0,0
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",5,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",1,1,0
"US","Mobile_Apps","Mini Piano ®",5,1,0
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Angry Birds Star Wars II",5,1,0
"US","Mobile_Apps","Quell",5,1,0
"US","Mobile_Apps","Subway Surfers",5,0,0
"DE","Toys","Schleich 14648 - Fuchs",5,1,1
"UK","Mobile_Apps","Yahoo Mail – Keeps you organized!",4,1,4
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","eWeather HD with Future Radar, Alerts and Air Quality",5,1,0
"UK","Mobile_Apps","Angry Birds Epic RPG",5,1,0
"US","Mobile_Apps","Township",4,1,1
"US","Mobile_Apps","Township",5,1,0
"US","Digital_Music_Purchase","Live At Leeds (25th Anniversary Edition)",4,0,0
"US","Mobile_Apps","CastleVille Legends",4,1,0
"UK","Mobile_Apps","Kik Messenger",5,1,0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",4,1,0
"DE","Mobile_Apps","Mahjong Deluxe HD Free",4,1,0
"US","Musical Instruments","AKG M220 Pro Stylist Semi-Open High Definition Over-Ear Studio Headphones …",5,1,1
"US","Mobile_Apps","Pinterest",5,1,0
"US","Mobile_Apps","Hello Kitty Cafe",5,1,1
"US","Mobile_Apps","Pinterest",5,1,0
"US","Mobile_Apps","Skype WiFi",5,1,1
"US","Digital_Music_Purchase","Eat A Peach",5,1,0
"US","Toys","Death Angel",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"UK","PC","Amazon PowerFast USB to Micro USB Cable for Accelerated Charging",5,1,0
"JP","Toys","RG 1/144 ZGMF-X10A フリーダムガンダム (機動戦士ガンダムSEED)",4,0,2
"DE","Mobile_Apps","Fezball",1,1,0
"US","Mobile_Apps","The Room (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Call of Duty®: Heroes",5,1,0
"US","Mobile_Apps","OfficeSuite Professional",4,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Muffin Knight",5,1,0
"FR","Digital_Music_Purchase","Applause",1,0,6
"US","Toys","Schleich Allosaurus",5,1,0
"DE","Shoes","crocs Unisex-Erwachsene Baya Clogs",5,1,0
"US","Mobile_Apps","Cooking Dash Deluxe",1,1,1
"US","Digital_Music_Purchase","Here And Now",4,1,0
"US","Mobile_Apps","Mahjong Journey®",4,1,0
"US","Mobile_Apps","Can You Escape",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",1,1,0
"US","Mobile_Apps","Plex",4,1,0
"US","PC","Cooler Master Hyper 212 Plus - CPU Cooler with 4 Direct Contact Heat Pipes (RR-B10-212P-G1)",5,1,0
"US","Mobile_Apps","Nyan Cat: Lost In Space (ad free)",5,1,5
"US","Mobile_Apps","King of Thieves",5,1,0
"US","Mobile_Apps","Township",5,1,0
"DE","Toys","LEGO Technic 8110 - Unimog U400",5,1,0
"US","Mobile_Apps","Pinterest",1,1,0
"US","Mobile_Apps","Guess The Emoji",5,1,0
"US","Mobile_Apps","Facebook",5,1,0
"US","Toys","Monster High New Scaremester Jinafire Long Fashion Doll",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Subway Surfers",5,1,1
"US","Mobile_Apps","Candy Crush Saga",4,1,3
"US","Mobile_Apps","Magic Jigsaw Puzzles",5,1,0
"UK","Mobile_Apps","GT Racing 2: The Real Car Experience",5,1,6
"US","Mobile_Apps","Guess The Emoji",5,1,0
"US","Mobile_Apps","Nemo's Reef",4,1,0
"US","PC","USB to Micro USB Cable, White",5,1,0
"DE","PC","Gigabyte GA-990FXA-UD3 Socket AM3+",4,1,1
"US","Mobile_Apps","Amazon Music [Android]",1,1,0
"US","Mobile_Apps","Goat Simulator",4,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,0,0
"US","Mobile_Apps","PrinterShare Mobile Print",1,1,3
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Color Oil (Pro)",1,1,0
"US","Mobile_Apps","Hungry Shark Evolution",5,1,1
"US","Mobile_Apps","Minecraft",5,1,0
"US","Toys","McFarlane Toys The Walking Dead TV Deluxe Box Set (Daryl Dixon with Chopper)",5,1,0
"DE","Mobile_Apps","Amazon Music [Android]",1,0,0
"US","Mobile_Apps","Atari’s Greatest Hits (Missile Command Free)",1,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,1
"US","Mobile_Apps","Mystery Manor",5,1,0
"US","Mobile_Apps","Calculator Plus",5,1,2
"US","Mobile_Apps","Facebook",1,1,0
"US","Mobile_Apps","Brain Trainer Special Pro",4,1,2
"US","Mobile_Apps","Frozen Free Fall",5,1,0
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",1,1,0
"US","Mobile_Apps","Splashtop Remote Desktop HD",1,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",1,1,2
"US","Mobile_Apps","Minecraft",5,1,0
"UK","Mobile_Apps","Crazy Ball - Power Lines Match 5 - HaFun",5,1,0
"US","Mobile_Apps","Crossy Road",4,1,0
"US","Mobile_Apps","Montezuma Puzzle 2 Premium",5,1,0
"UK","Mobile_Apps","Flow Free",3,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",4,1,0
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,1,0
"US","Mobile_Apps","The Secret of Grisly Manor",1,1,0
"US","Mobile_Apps","8 Ball Pool",4,1,0
"UK","Mobile_Apps","The Room Two (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Minecraft",5,1,3
"US","Mobile_Apps","Search Engine For Google",5,1,4
"US","Mobile_Apps","Jetpack Joyride",5,1,0
"US","Mobile_Apps","Angry Birds Seasons Free",5,0,0
"US","Mobile_Apps","101-in-1 Games",3,1,0
"US","Toys","The Settlers of Catan",5,1,0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,1,0
"US","Mobile_Apps","Temple Run 2",5,1,1
"DE","Toys","Lego Friends 3930 - Stephanie's Backspaß im Garten",5,1,0
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"UK","PC","Sonnet Technology FireWire 400 to 800  Connector Adapter",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",1,1,0
"US","Mobile_Apps","Family Farm Seaside",2,1,0
"US","Mobile_Apps","The Haunt",4,1,0
"US","Mobile_Apps","Survivalcraft Demo",1,0,2
"US","Mobile_Apps","Angry Birds Free",5,1,0
"UK","Mobile_Apps","Adobe Acrobat Reader- PDF Reader and more",5,1,1
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"US","Mobile_Apps","Facebook",2,1,8
"US","Toys","Disney Sofia The First Royal Family Giftset",5,1,0
"US","Mobile_Apps","FarmVille 2: Country Escape",5,1,0
"US","Mobile_Apps","FarmVille 2: Country Escape",5,1,0
"US","Mobile_Apps","Castle Clash",1,1,0
"US","Toys","Papo The Dinosaur Figure, Allosaurus",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",5,1,1
"US","Mobile_Apps","Five Nights at Freddy's",5,1,52
"US","Mobile_Apps","HP Print Plugin",1,1,0
"DE","Toys","Mattel Spiele X3029 - Angry Birds On Thin Ice, Kinderspiel zur App",3,1,9
"US","Mobile_Apps","My First Puzzles",5,1,0
"US","Mobile_Apps","Five Nights at Freddy's 2",5,1,1
"US","Mobile_Apps","Splashtop Remote Desktop HD",5,1,2
"US","Toys","LEGO Minecraft, Micro World 21102 (Discontinued by manufacturer)",3,1,1
"UK","Shoes","Crocs Jayna, Women's Ballet Flats",4,1,0
"UK","Mobile_Apps","FIFA 15 ULTIMATE TEAM",3,1,0
"US","Toys","Batwing Battle over Gotham City",4,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"DE","Digital_Music_Purchase","Sound Of A Woman [Explicit]",5,1,6
"US","PC","Noctua 120mm, Anti-Stall Knobs Design,SSO2 Bearing PWM Case Cooling Fan NF-S12A PWM",4,1,2
"US","Mobile_Apps","Eternium: Mage and Minions",5,1,0
"US","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","Search+ Toolbar",2,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,0
"US","Mobile_Apps","Alarm Clock Xtreme Free + Timer",5,1,0
"UK","Digital_Music_Purchase","Feel The Steel (Japan/UK/OZ/NZ Version) [Explicit]",4,1,0
"US","Mobile_Apps","Dragon Fire",4,1,2
"UK","Mobile_Apps","The Lost Ship",2,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","Kindle for Android",1,1,1
"US","Mobile_Apps","ezPDF Reader PDF Annotate Form",2,1,0
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,1,0
"US","PC","Apple Mini  MB571Z/A DisplayPort to Dual-Link DVI Adapter",3,1,0
"US","Toys","Beyblades JAPANESE Metal Fusion Starter Set #BB108 LDrago Destroy F:S",5,1,57
"DE","Toys","Monster High Frankie Stein (Black & White) Doll",5,1,0
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","Sudoku 10'000 Plus",5,1,1
"US","Toys","Perplexus Epic",5,1,0
"US","Mobile_Apps","Another World",5,1,0
"US","Mobile_Apps","Mahjong",4,1,0
"UK","Mobile_Apps","Spirit Walkers: Curse of the Cypress Witch",3,1,0
"US","Digital_Music_Purchase","Born Sinner [Explicit]",5,1,5
"DE","Mobile_Apps","König der Mathematik",1,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Mobile_Apps","GO Launcher EX",5,1,1
"US","Mobile_Apps","FREEdi YouTube Downloader",5,1,1
"US","Mobile_Apps","Chess Free",3,1,0
"US","Mobile_Apps","Solitaire",4,1,0
"US","Mobile_Apps","Alpha Wave",1,1,0
"US","Mobile_Apps","OfficeSuite Professional",4,1,2
"US","Mobile_Apps","Solitaire",4,1,4
"DE","Mobile_Apps","Plants vs. Zombies",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Call of Duty®: Heroes",5,1,0
"US","Mobile_Apps","Cut the Rope",5,1,21
"FR","Toys","Super Mario en peluche – 12,7 cm Ghost Boo doux en peluche Jouets en peluche",4,1,0
"UK","Mobile_Apps","Facebook",5,1,23
"US","Mobile_Apps","Terraria",5,1,1
"US","Digital_Music_Purchase","Stars: The Best Of The Cranberries 1992-2002",5,1,0
"US","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",4,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Weather Live Free - Detailed Forecasts and Atmospheric Conditions (Local and Worldwide)",4,1,0
"US","Mobile_Apps","CONTRACT KILLER: SNIPER",5,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Musical Instruments","Focusrite Scarlett 2i2 (1st GENERATION) USB Recording Audio Interface",5,1,1
"US","Mobile_Apps","Facebook",2,1,2
"DE","Mobile_Apps","Docs To Go - Free Office Suite",5,1,0
"US","Toys","Chuggington StackTrack Irving's Rubbish Cars",5,0,0
"US","Mobile_Apps","Gangstar Vegas",4,1,0
"US","Mobile_Apps","Zen Pinball",5,1,0
"FR","Toys","Batman - W7219 - Figurine - Batpod Quick Tek",5,1,2
"US","Toys","Angry Birds: Birds in Space Game",1,1,1
"US","Mobile_Apps","Amazon for Tablets",5,1,0
"US","Mobile_Apps","Minecraft",4,1,0
"US","Mobile_Apps","Crazy Goat FREE",4,1,1
"US","Mobile_Apps","Waze Social GPS, Maps & Traffic",1,1,0
"US","Mobile_Apps","Random Heroes",5,1,1
"US","Mobile_Apps","Adblock Plus",4,1,0
"US","Mobile_Apps","Subway Surfers",5,1,2
