"dep","dest","sYear","smonth","sdate","class"
"FUK","ITM","2015","08","25","Y"
"FUK","ITM","2015","09","02","Y"
"FUK","ITM","2015","09","03","Y"
"OKA","KIX","2015","07","24","Y"
"FUK","ITM","2015","09","19","Y"
"HND","ITM","2015","10","23","Y"
"HND","KIX","2015","10","23","Y"
"ITM","KOJ","2015","11","05","Y"
"KOJ","ITM","2015","11","30","Y"
"UKB","HND","2015","10","20","Y"
"ITM","OKA","2015","08","26","Y"
"KIX","SPK","2015","12","31","S"
"KIX","SPK","2015","12","31","S"
"ITM","KOJ","2015","11","03","Y"
"ITM","KOJ","2015","11","04","Y"
"FUK","ITM","2015","11","03","Y"
"ITM","KOJ","2015","11","03","Y"
"FUK","ITM","2015","11","21","Y"
"UKB","HND","2015","10","20","Y"
"KIX","OKA","2015","08","26","Y"
"KIX","OKA","2015","08","26","Y"
"UKB","OKA","2015","08","26","Y"
"UKB","OKA","2015","08","26","Y"
"KMQ","FUK","2015","12","13","Y"
"ITM","KMJ","2015","12","16","Y"
"ITM","KMJ","2015","12","16","Y"
"KIX","SPK","2015","12","31","S"
"FUK","ITM","2015","12","04","Y"
"OKA","NRT","2015","09","28","Y"
"OKA","HND","2015","09","28","Y"
"UKB","HND","2015","10","19","Y"
"UKB","HND","2015","10","20","Y"
"KIX","HND","2015","10","20","Y"
"UKB","HND","2015","10","20","Y"
"TOY","NGS","2015","12","03","Y"
"FUK","HND","2015","10","10","Y"
"HND","ITM","2015","10","04","Y"
"ITM","OKA","2015","08","31","Y"
"KKJ","HND","2015","12","08","Y"
"KKJ","HND","2015","12","09","Y"
"HND","KKJ","2015","12","09","Y"
"KKJ","HND","2015","12","08","Y"
"FUK","ITM","2015","08","22","Y"
"KIX","SPK","2015","12","31","Y"
"KIX","SPK","2015","12","31","S"
"KIX","SPK","2015","12","31","S"
"ITM","NGS","2015","12","03","Y"
"ITM","FUK","2015","09","16","Y"
"ITM","FUK","2015","12","13","Y"
"ITM","NGS","2015","12","13","Y"
"ITM","NGS","2015","12","13","Y"
"NGS","ITM","2015","11","27","Y"
"FUK","NGO","2015","12","19","Y"
"ITM","NGS","2015","12","13","Y"
"ITM","OKA","2015","12","20","Y"
"KIX","OKA","2015","12","20","Y"
"UKB","OKA","2015","12","20","Y"
"SPK","KIX","2016","01","01","Y"
"SPK","KIX","2016","01","01","S"
"ITM","KMJ","2016","01","19","Y"
"ITM","KMJ","2016","01","19","Y"
"ITM","NGS","2015","12","13","Y"
"ITM","NGS","2015","12","13","Y"
"ITM","NGS","2015","12","13","Y"
"FUK","ITM","2015","11","18","Y"
"ITM","HND","2015","12","23","Y"
"ITM","HND","2015","12","23","Y"
"KIX","SPK","2015","12","31","S"
"KIX","SPK","2015","12","31","S"
"NGO","NGS","2015","12","13","Y"
"NGO","NGS","2015","12","13","Y"
"NGO","NGS","2015","12","20","Y"
"NGO","NGS","2015","12","20","Y"
"NGO","FUK","2015","12","20","Y"
"FUK","ITM","2015","10","11","Y"
"FUK","KIX","2015","10","11","Y"
"FUK","KIX","2015","10","12","Y"
"KIX","FUK","2015","10","12","Y"
"ITM","FUK","2015","10","12","Y"
"ITM","FUK","2015","10","13","Y"
"OKA","ITM","2015","10","31","Y"
"OKA","KIX","2015","10","31","Y"
"KIX","SPK","2015","12","31","S"
"KIX","SPK","2015","12","31","S"
"ITM","FUK","2015","12","06","Y"
"ITM","FUK","2015","12","06","Y"
"ITM","FUK","2015","12","06","S"
"ITM","OKA","2015","12","20","Y"
"ITM","OKA","2015","12","20","Y"
"ITM","NGS","2015","12","13","Y"
"FUK","OKA","2015","12","20","Y"
"OIT","ITM","2015","12","11","Y"
"OIT","ITM","2015","12","11","Y"
"ITM","FUK","2015","12","06","Y"
"ITM","FUK","2015","11","01","Y"
"ITM","NGS","2015","12","13","Y"
"ITM","KMJ","2016","01","18","Y"
"ITM","SPK","2015","12","31","Y"
"ITM","SPK","2015","12","31","Y"
"HND","FUK","2016","02","03","Y"
"HND","FUK","2016","02","03","Y"
"HND","FUK","2016","02","03","S"
"HND","FUK","2016","02","03","Y"
"ITM","FUK","2015","11","29","Y"
"KIX","FUK","2015","11","29","Y"
"FUK","ITM","2016","01","23","Y"
"ITM","KMJ","2016","02","18","Y"
"SPK","KIX","2016","01","01","Y"
"SPK","KIX","2016","01","01","S"
"HND","ITM","2015","12","25","Y"
"HND","ITM","2015","12","25","S"
"ITM","OIT","2015","11","15","Y"
"ITM","OIT","2015","11","16","Y"
"SPK","KIX","2016","01","01","Y"
"SPK","KIX","2016","01","01","S"
"OKA","ITM","2016","02","27","Y"
"OKA","ITM","2016","02","27","S"
"SPK","KIX","2016","01","01","S"
"SPK","KIX","2016","01","01","Y"
"SPK","ITM","2016","01","01","Y"
"SPK","KIX","2016","01","01","S"
"SPK","ITM","2016","01","01","S"
"ITM","FUK","2015","12","06","Y"
"SPK","KIX","2016","01","01","S"
"FUK","ITM","2016","01","29","Y"
"ITM","KMJ","2016","02","17","Y"
"ITM","FUK","2016","02","20","Y"
"OKA","MMY","2016","05","01","Y"
"OKA","MMY","2016","05","01","Y"
"FUK","ITM","2016","01","29","S"
"FUK","NGO","2015","12","19","Y"
"FUK","NGO","2015","12","19","Y"
"ITM","KMJ","2016","01","18","S"
"ITM","KMJ","2016","01","18","S"
"ITM","FUK","2016","02","09","Y"
"ITM","FUK","2016","03","16","Y"
"FUK","ITM","2016","03","20","Y"
"ITM","MYJ","2016","03","26","Y"
"ITM","KMJ","2016","03","11","Y"
"ITM","KMJ","2016","03","12","Y"
"NGS","ITM","2016","02","05","Y"
"NGS","ITM","2016","02","05","Y"
"ITM","OKA","2016","04","04","Y"
"KMJ","ITM","2016","03","11","S"
"KMJ","ITM","2016","03","11","S"
"OKA","ITM","2016","02","27","Y"
"OKA","ITM","2016","02","27","Y"
"OKA","ITM","2016","02","27","Y"
"FUK","OKA","2016","03","08","Y"
"ITM","KMJ","2016","03","29","Y"
"KMJ","OKA","2016","03","30","Y"
"ITM","KOJ","2016","01","25","Y"
"ITM","KMJ","2016","03","29","Y"
"ITM","KOJ","2016","01","26","Y"
"NGS","ITM","2016","02","05","Y"
"OKA","FUK","2016","03","09","Y"
"KMJ","OKA","2016","03","30","Y"
"ITM","KMJ","2016","02","17","Y"
"ITM","KMJ","2016","03","30","Y"
"KMJ","OKA","2016","03","30","Y"
"FUK","KIX","2016","04","02","Y"
"KMJ","OKA","2016","03","30","Y"
"KMJ","OKA","2016","03","30","Y"
"KMJ","ITM","2016","03","11","Y"
"KMJ","ITM","2016","03","11","S"
"KMJ","ITM","2016","03","11","S"
"KMJ","ITM","2016","03","11","S"
"KMJ","ITM","2016","03","11","Y"
"ITM","MYJ","2016","03","26","Y"
"OKA","ITM","2016","04","06","Y"
"OKA","KIX","2016","04","06","Y"
"OKA","UKB","2016","04","06","Y"
"OKA","UKB","2016","04","06","Y"
"ITM","OKA","2016","04","05","Y"
"KMJ","OKA","2016","03","30","Y"
"FUK","ITM","2016","04","02","Y"
"FUK","ITM","2016","04","02","S"
"FUK","ITM","2016","04","02","S"
"ITM","OKA","2016","04","05","Y"
"ITM","OKA","2016","04","05","Y"
"ITM","OKA","2016","04","05","S"
"ITM","MYJ","2016","03","24","Y"
"ITM","MYJ","2016","03","25","Y"
"ITM","MYJ","2016","03","26","Y"
"ITM","MYJ","2016","03","27","Y"
"MYJ","ITM","2016","03","27","Y"
"MYJ","ITM","2016","03","26","Y"
"ITM","MYJ","2016","03","26","Y"
"OKA","ITM","2016","04","06","Y"
"ITM","HND","2016","03","02","Y"
"ITM","FUK","2016","03","24","Y"
"ITM","OKA","2016","04","05","Y"
"ITM","OKA","2016","04","05","S"
"ITM","OKA","2016","04","05","S"
"FUK","OKA","2016","03","08","Y"
"FUK","ITM","2016","04","15","Y"
"KIX","FUK","2016","04","14","Y"
"ITM","OKA","2016","04","05","Y"
"ITM","OKA","2016","04","05","S"
"KMJ","OKA","2016","03","30","Y"
"FUK","OKA","2016","05","09","Y"
"FUK","OKA","2016","05","09","Y"
"FUK","OKA","2016","05","09","Y"
"FUK","OKA","2016","05","09","Y"
"OKA","ITM","2016","04","06","S"
"ITM","OKA","2016","04","27","Y"
"KIX","OKA","2016","04","27","Y"
"UKB","OKA","2016","04","27","Y"
"ITM","OKA","2016","04","05","S"
"ITM","OKA","2016","04","06","S"
"ITM","OKA","2016","04","06","Y"
"ITM","OKA","2016","04","06","S"
"FUK","ITM","2016","05","20","Y"
"ITM","NGS","2016","04","11","Y"
"ITM","HND","2016","05","03","S"
"ITM","HND","2016","05","03","S"
"OKA","ITM","2016","05","01","Y"
"OKA","KIX","2016","05","01","Y"
"FUK","HND","2016","05","28","Y"
"FUK","HND","2016","05","28","Y"
"HND","ITM","2016","05","29","Y"
"KIX","OKA","2016","04","26","Y"
"KIX","OKA","2016","04","26","S"
"OKA","ITM","2016","05","02","Y"
"FUK","OKA","2016","05","24","S"
"FUK","OKA","2016","05","24","S"
"OIT","HND","2016","05","13","Y"
"FUK","ITM","2016","05","28","Y"
"FUK","HND","2016","05","28","Y"
"FUK","HND","2016","05","28","S"
"FUK","HND","2016","05","28","S"
"OIT","HND","2016","05","16","Y"
"OIT","HND","2016","05","16","Y"
"OIT","HND","2016","05","16","Y"
"KMI","HND","2016","05","16","Y"
"KMI","HND","2016","05","16","Y"
"OKA","ITM","2016","04","06","Y"
"OKA","ITM","2016","04","06","S"
"OKA","ITM","2016","04","06","S"
"OKA","ITM","2016","04","06","Y"
"OKA","ITM","2016","04","06","Y"
"FUK","OKA","2016","05","24","S"
"FUK","OKA","2016","05","24","S"
"HND","ITM","2016","06","04","S"
"HND","ITM","2016","06","04","S"
"HND","KIX","2016","06","04","S"
"ITM","OIT","2016","05","16","Y"
"ITM","OIT","2016","05","16","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"HND","ITM","2016","05","28","Y"
"HND","ITM","2016","05","29","Y"
"HND","ITM","2016","05","29","Y"
"FUK","HND","2016","05","28","Y"
"FUK","HND","2016","05","28","Y"
"HND","ITM","2016","05","13","Y"
"HND","ITM","2016","05","13","Y"
"HND","ITM","2016","05","13","Y"
"FUK","OKA","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","24","Y"
"OKA","FUK","2016","05","25","Y"
"ITM","OIT","2016","05","16","Y"
"ITM","OIT","2016","05","16","Y"
"FUK","HND","2016","05","28","Y"
"FUK","HND","2016","05","28","Y"
"FUK","HND","2016","05","28","Y"
"FUK","HND","2016","05","28","S"
"FUK","HND","2016","05","28","S"
"FUK","HND","2016","05","28","Y"
"HND","ITM","2016","05","05","S"
"FUK","HND","2016","05","28","Y"
"OKA","ITM","2016","06","18","Y"
"OKA","ITM","2016","06","18","Y"
"FUK","HND","2016","05","28","Y"
"ITM","FUK","2016","06","27","Y"
"ITM","FUK","2016","06","27","Y"
"FUK","HND","2016","05","28","Y"
"ITM","FUK","2016","05","23","Y"
"KIX","FUK","2016","05","23","Y"
"OKA","ITM","2016","06","09","Y"
"HND","ITM","2016","07","01","Y"
"HND","ITM","2016","07","01","Y"
"OKA","ITM","2016","06","10","Y"
"OKA","ITM","2016","06","10","S"
"OKA","KIX","2016","06","10","S"
"OKA","KIX","2016","06","10","Y"
"OKA","FUK","2016","07","12","Y"
"ITM","SPK","2016","07","07","Y"
"ITM","SPK","2016","07","07","Y"
"FUK","ITM","2016","06","14","Y"
"HND","FUK","2016","06","25","Y"
"HND","FUK","2016","06","25","Y"
"OKA","ITM","2016","07","12","Y"
"OKA","KIX","2016","07","12","Y"
"OKA","ITM","2016","07","12","Y"
"OKA","ITM","2016","07","12","S"
"OKA","ITM","2016","07","12","S"
"ITM","OKA","2016","07","11","Y"
"ITM","OKA","2016","07","11","Y"
"KIX","OKA","2016","07","11","Y"
"ITM","OKA","2016","07","11","Y"
"ITM","OKA","2016","07","11","S"
"ITM","OKA","2016","07","11","S"
"ITM","OKA","2016","06","16","Y"
"ITM","OKA","2016","06","16","Y"
"ITM","FUK","2016","07","22","Y"
"ITM","FUK","2016","07","22","Y"
"ITM","SPK","2016","07","07","Y"
"KIX","SPK","2016","07","07","Y"
"KIX","SPK","2016","07","07","Y"
"SPK","KIX","2016","07","10","Y"
"SPK","UKB","2016","07","10","Y"
"SPK","ITM","2016","07","10","Y"
"SPK","ITM","2016","07","11","Y"
"SPK","KIX","2016","07","11","Y"
"OKA","ITM","2016","09","01","Y"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","KIX","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"ITM","FUK","2016","07","22","Y"
"HND","ITM","2016","07","01","S"
"FUK","HND","2016","07","12","Y"
"FUK","HND","2016","07","14","Y"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"ITM","SPK","2016","08","11","Y"
"KIX","SPK","2016","08","11","Y"
"KIX","SPK","2016","08","11","S"
"ITM","SPK","2016","08","11","S"
"ITM","OKA","2016","08","30","Y"
"ITM","OKA","2016","08","30","Y"
"ITM","OKA","2016","08","30","Y"
"ITM","OKA","2016","08","30","S"
"ITM","OKA","2016","08","30","S"
"ITM","OKA","2016","08","30","Y"
"ITM","OKA","2016","08","30","S"
"ITM","OKA","2016","08","30","S"
"ITM","SPK","2016","11","18","Y"
"ITM","SPK","2016","11","18","Y"
"KIX","SPK","2016","11","18","Y"
"OSA","SPK","2016","11","18","Y"
"ITM","NGS","2016","08","18","Y"
"ITM","NGS","2016","08","18","Y"
"KMJ","NGO","2016","10","21","Y"
"KMJ","NGO","2016","10","21","Y"
"ITM","HND","2016","10","15","Y"
"ITM","HND","2016","10","15","Y"
"HND","ITM","2016","10","16","Y"
"HND","ITM","2016","10","16","Y"
"OKA","ITM","2016","09","01","Y"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"OKA","ITM","2016","09","01","S"
"KOJ","ITM","2016","09","06","Y"
"KOJ","ITM","2016","09","06","Y"
"ITM","SPK","2016","11","18","Y"
"ITM","SPK","2016","11","18","Y"
"SPK","KIX","2016","11","20","Y"
"KIX","SPK","2016","11","18","Y"
"KIX","SPK","2016","11","18","Y"
"OSA","SPK","2016","11","18","S"
"ITM","SPK","2016","11","18","S"
"NGO","FUK","2016","09","04","Y"
"HND","ITM","2016","10","16","Y"
"FUK","HND","2016","10","15","Y"
"FUK","HND","2016","10","15","Y"
"FUK","HND","2016","10","15","Y"
"FUK","HND","2016","10","15","Y"
"ITM","HND","2016","09","28","Y"
"ITM","HND","2016","09","28","Y"
"ITM","HND","2016","09","28","Y"
"ITM","HND","2016","10","15","Y"
"ITM","HND","2016","10","15","Y"
"ITM","FUK","2016","10","13","Y"
"ITM","FUK","2016","10","13","Y"
"KOJ","ITM","2016","11","18","Y"
"ITM","SPK","2016","11","18","S"
"ITM","KOJ","2016","11","16","S"
"ITM","KOJ","2016","11","16","S"
"ITM","FUK","2016","11","20","S"
"HSG","HND","2016","11","15","Y"
"FUK","HND","2016","11","26","Y"
"FUK","HND","2016","11","26","S"
"ITM","SPK","2016","11","18","Y"
"FUK","HND","2016","10","15","Y"
"KMQ","FUK","2016","11","27","Y"
"KMQ","NKY","2016","11","27","Y"
"FUK","KMQ","2016","11","26","Y"
"FUK","KMQ","2016","11","26","Y"
"FUK","KMQ","2016","11","26","Y"
"FUK","KMQ","2016","11","26","Y"
"KIX","FUK","2016","10","04","Y"
"ITM","SPK","2016","12","31","Y"
"OSA","SPK","2016","12","31","Y"
"UKB","SPK","2016","12","31","Y"
"SPK","ITM","2017","01","01","Y"
"SPK","OSA","2017","01","01","Y"
"SPK","OSA","2017","01","02","Y"
"FUK","HND","2016","10","15","Y"
"FUK","HND","2016","10","15","Y"
"KIX","FUK","2016","10","04","Y"
"SPK","FUK","2016","11","20","Y"
"SPK","FUK","2016","11","20","Y"
"OSA","FUK","2016","11","20","Y"
"ITM","FUK","2016","11","20","Y"
"KMJ","ITM","2016","11","28","Y"
"KMJ","ITM","2016","11","28","Y"
"ITM","SPK","2016","11","18","S"
"KMQ","HSG","2016","11","27","Y"
"KMQ","NKY","2016","11","27","Y"
"KMQ","NKY","2016","11","27","Y"
"KMQ","FUK","2016","11","27","Y"
"ITM","FUK","2016","11","24","Y"
"ITM","FUK","2016","11","24","Y"
"KIX","SPK","2016","12","31","Y"
"KIX","SPK","2016","12","31","Y"
"KIX","SPK","2016","12","31","Y"
"OSA","SPK","2016","12","31","Y"
"OSA","SPK","2017","01","01","Y"
"ITM","FUK","2016","12","04","Y"
"KMJ","ITM","2016","11","28","Y"
"KMJ","ITM","2016","11","28","Y"
"ITM","SPK","2016","11","18","Y"
"ITM","FUK","2016","11","20","S"
"FUK","ITM","2016","11","22","Y"
"ITM","FUK","2016","12","04","Y"
"ITM","KOJ","2016","12","27","Y"
"ITM","FUK","2016","11","24","Y"
"FUK","ITM","2016","12","23","Y"
"ITM","FUK","2016","12","04","Y"
"HND","ITM","2017","02","01","Y"
"HND","ITM","2017","02","01","Y"
"FUK","ITM","2017","01","28","Y"
"KMJ","HND","2017","01","30","Y"
"OKA","NGS","2017","02","16","Y"
"ITM","OKA","2017","01","23","Y"
"OSA","OKA","2017","01","23","S"
"ITM","OKA","2017","02","13","Y"
"ITM","OKA","2017","02","13","S"
"OKA","NGS","2017","02","09","S"
"OKA","NGS","2017","02","09","S"
"FUK","OKA","2017","02","08","Y"
"ITM","FUK","2017","01","26","Y"
"KOJ","ITM","2017","02","21","Y"
"OKA","FUK","2017","02","15","Y"
"OKA","FUK","2017","02","15","Y"
"OKA","FUK","2017","02","15","Y"
"OKA","FUK","2017","02","15","Y"
"OKA","FUK","2017","02","15","Y"
"ITM","OKA","2017","02","13","Y"
"ITM","FUK","2017","02","22","Y"
"ITM","FUK","2017","02","22","Y"
"ITM","FUK","2017","01","26","S"
"FUK","ITM","2017","03","18","Y"
"FUK","HND","2017","04","04","Y"
"OKA","FUK","2017","02","15","Y"
"OKA","FUK","2017","02","15","Y"
"OKA","NGS","2017","02","09","S"
"OKA","NGS","2017","02","09","S"
"ITM","OKA","2017","02","13","S"
"ITM","OKA","2017","02","13","S"
"FUK","ITM","2017","03","01","Y"
"FUK","ITM","2017","03","01","S"
"ITM","SPK","2017","03","08","S"
"ITM","SPK","2017","03","08","S"
"KOJ","ITM","2017","02","22","Y"
"ITM","FUK","2017","02","22","Y"
"ITM","FUK","2017","03","16","Y"
"NGS","ITM","2017","03","14","Y"
"NGS","ITM","2017","03","14","Y"
"ITM","KOJ","2017","03","24","Y"
"ITM","KOJ","2017","03","24","Y"
"ITM","OKA","2017","02","13","S"
"ITM","OKA","2017","02","13","S"
"ITM","OKA","2017","02","12","S"
"ITM","OKA","2017","02","13","S"
"ITM","OKA","2017","02","13","S"
"SPK","ITM","2017","03","11","Y"
"FUK","HND","2017","04","04","S"
"FUK","HND","2017","04","04","S"
"SPK","NGS","2017","03","13","Y"
"ITM","SPK","2017","03","08","Y"
"HND","NGS","2017","03","13","Y"
"HND","NGS","2017","03","13","Y"
"FUK","ITM","2017","04","29","Y"
"NKY","OSA","2017","04","22","Y"
"ITM","SPK","2017","03","08","S"
"HND","ITM","2017","04","06","S"
"HND","ITM","2017","04","06","S"
"FUK","ITM","2017","03","18","Y"
"KOJ","ITM","2017","03","31","Y"
"KOJ","ITM","2017","03","31","Y"
"NKY","OSA","2017","04","22","Y"
"ITM","FUK","2017","04","08","Y"
"ITM","FUK","2017","04","08","Y"
"HND","ITM","2017","04","06","S"
"HND","ITM","2017","04","06","S"
"FUK","ITM","2017","03","18","Y"
"FUK","ITM","2017","03","18","S"
"ITM","NGS","2017","03","13","S"
"HND","NGS","2017","03","13","Y"
"HND","NGS","2017","03","13","Y"
"ITM","OKA","2017","04","03","Y"
"ITM","FUK","2017","04","03","Y"
"ITM","FUK","2017","04","03","Y"
"FUK","ITM","2017","04","22","Y"
"FUK","ITM","2017","04","22","Y"
"FUK","ITM","2017","04","29","Y"
"FUK","ITM","2017","04","29","Y"
"KIX","SPK","2017","04","28","Y"
"ITM","SPK","2017","04","28","Y"
"SPK","NGS","2017","03","12","Y"
"SPK","NGS","2017","03","12","Y"
"SPK","OKA","2017","03","14","Y"
"OSA","SPK","2017","04","28","Y"
"OSA","SPK","2017","04","29","Y"
"SPK","OSA","2017","04","29","Y"
"SPK","OSA","2017","04","30","Y"
"NKY","OSA","2017","04","22","Y"
"FUK","ITM","2017","04","22","Y"
"FUK","ITM","2017","04","22","Y"
"FUK","ITM","2017","04","22","Y"
"FUK","ITM","2017","04","22","Y"
"FUK","OSA","2017","04","22","Y"
"KIX","FUK","2017","04","26","Y"
"KIX","FUK","2017","04","26","S"
"KIX","FUK","2017","04","26","S"
"KIX","FUK","2017","04","26","S"
"FUK","HND","2017","04","04","Y"
"ITM","KOJ","2017","05","23","Y"
"FUK","HND","2017","04","04","Y"
"FUK","HND","2017","04","04","Y"
"HND","ITM","2017","05","20","Y"
"HND","ITM","2017","05","20","Y"
"ITM","HND","2017","05","28","Y"
"ITM","HND","2017","05","28","S"
"ITM","KMJ","2017","05","02","Y"
"ITM","KMJ","2017","05","01","Y"
"ITM","FUK","2017","05","03","Y"
"ITM","FUK","2017","05","03","Y"
"ITM","FUK","2017","05","03","Y"
"HSG","HND","2017","05","16","Y"
"FUK","ITM","2017","04","29","S"
"FUK","ITM","2017","04","29","S"
"KIX","FUK","2017","04","26","Y"
"KIX","FUK","2017","04","26","S"
"SPK","ITM","2017","06","16","S"
"FUK","ITM","2017","04","29","S"
"FUK","ITM","2017","04","29","S"
"ITM","SPK","2017","06","14","Y"
"ITM","SPK","2017","06","14","Y"
"KIX","SPK","2017","06","14","Y"
"KIX","SPK","2017","06","14","Y"
"ITM","SPK","2017","06","14","Y"
"FUK","NGO","2017","05","27","S"
"FUK","NGO","2017","05","27","S"
"FUK","ITM","2017","05","03","Y"
"HSG","HND","2017","05","16","Y"
"HSG","HND","2017","05","16","Y"
"HSG","HND","2017","05","16","Y"
"HND","FUK","2017","06","18","Y"
"HND","FUK","2017","06","18","Y"
"FUK","HND","2017","06","19","Y"
"FUK","NGO","2017","05","27","Y"
"ITM","HND","2017","05","28","Y"
"ITM","HND","2017","05","28","Y"
"ITM","HND","2017","05","28","Y"
"ITM","HND","2017","05","28","S"
"NKY","ITM","2017","05","27","Y"
"SPK","ITM","2017","06","16","Y"
"SPK","ITM","2017","06","16","Y"
"FUK","NGO","2017","05","27","Y"
"FUK","NGO","2017","05","27","S"
"ITM","SPK","2017","06","14","Y"
"HND","ITM","2017","06","29","S"
"HND","FUK","2017","06","18","Y"
"HND","FUK","2017","06","18","Y"
"FUK","NGO","2017","05","27","Y"
